time,cablecal,temp,pressure,humid,cablecal_baseline,cablecal_clean,cablecal_baseline_ml_pred
2020-05-12 16:46:14,5.398599833,18.57242525,812.4,0.286231239,5.398599833,5.398599833,
2020-05-12 16:48:18,5.363224323,18.36644518,812.4,0.288205201,5.363224323,5.363224323,
2020-05-12 16:52:26,5.283779321,18.43820598,812.4,0.289244182,5.283779321,5.283779321,
2020-05-12 16:57:31,5.429178663,18.5,812.3295681,0.280713838,5.429178663,5.429178663,
2020-05-12 16:59:11,5.456159985,18.511,812.3,0.277163363,5.456159985,5.456159985,
2020-05-12 17:02:40,5.499929683,18.72,812.3,0.279180365,5.499929683,5.499929683,
2020-05-12 17:05:14,5.512820759,18.84916944,812.3,0.279595393,5.512820759,5.512820759,
2020-05-12 17:07:47,5.516118476,18.95083056,812.3,0.278857209,5.516118476,5.516118476,
2020-05-12 17:10:36,5.509523042,18.87375415,812.3,0.280068973,5.509523042,5.509523042,
2020-05-12 17:12:42,5.507424495,18.70631229,812.3,0.282149689,5.507424495,5.507424495,
2020-05-12 17:14:55,5.516418269,18.72325581,812.282392,0.283105552,5.516418269,5.516418269,
2020-05-12 17:18:54,5.509523042,19.27906977,812.20299,0.28145858,5.509523042,5.509523042,
2020-05-12 17:22:47,5.503826985,19.076,812.2746667,0.279233928,5.503826985,5.503826985,
2020-05-12 17:25:26,5.539202495,19.0,812.3275748,0.278500178,5.539202495,5.539202495,
2020-05-12 17:27:55,5.550294816,19.0,812.3770764,0.278500178,5.550294816,5.550294816,
2020-05-12 17:31:19,5.56168693,19.089701,812.3551495,0.278758888,5.56168693,5.56168693,
2020-05-12 17:35:12,5.551793779,19.28903654,812.3,0.278884154,5.551793779,5.551793779,
2020-05-12 17:37:25,5.590467006,19.46578073,812.3,0.278501329,5.590467006,5.590467006,
2020-05-12 17:39:37,5.598861195,19.68239203,812.310299,0.277025999,5.598861195,5.598861195,
2020-05-12 17:42:05,5.639632969,20.07574751,812.3594684,0.27137043,5.639632969,5.639632969,
2020-05-12 17:45:40,5.692696234,20.307,812.369,0.26764608,5.692696234,5.692696234,
2020-05-12 17:47:51,5.700191045,20.176,812.3253333,0.268966889,5.700191045,5.700191045,
2020-05-12 17:51:49,5.741862197,19.88471761,812.3538206,0.27017122,5.741862197,5.741862197,
2020-05-12 17:54:53,5.771841443,19.70747508,812.3925249,0.270568469,5.771841443,5.771841443,
2020-05-12 18:00:04,5.638134007,19.75913621,812.3408638,0.270716249,5.638134007,5.638134007,
2020-05-12 18:01:42,5.63003961,19.77541528,812.3245847,0.270762817,5.63003961,5.63003961,
2020-05-12 18:03:53,5.64952612,19.79717608,812.3028239,0.270825065,5.64952612,5.64952612,
2020-05-12 18:06:52,5.656121554,19.638,812.354,0.269313788,5.656121554,5.656121554,
2020-05-12 18:09:46,5.675608064,19.5717608,812.3880399,0.267991803,5.675608064,5.675608064,
2020-05-12 18:13:40,5.711283366,20.03820598,812.310299,0.267811629,5.711283366,5.711283366,
2020-05-12 18:15:21,5.729870499,20.07674419,812.3,0.26682548,5.729870499,5.729870499,
2020-05-12 18:18:02,5.738264688,20.02325581,812.3,0.264612235,5.738264688,5.738264688,
2020-05-12 18:20:55,5.761348707,20.0,812.3,0.262997083,5.761348707,5.761348707,
2020-05-12 18:26:43,5.754753273,20.09966777,812.3,0.26980782,5.754753273,5.754753273,
2020-05-12 18:32:05,5.689098724,20.314,812.3,0.273744718,5.689098724,5.689098724,
2020-05-12 18:35:12,5.676207649,20.4,812.3,0.269471211,5.676207649,5.676207649,
2020-05-12 18:39:52,5.66901263,20.36312292,812.3122924,0.264681663,5.66901263,5.66901263,
2020-05-12 18:43:20,5.594963893,20.15581395,812.3813953,0.264092699,5.594963893,5.594963893,
2020-05-12 18:45:59,5.511921382,20.06578073,812.3315615,0.261250395,5.511921382,5.511921382,
2020-05-12 18:49:56,5.555091496,20.065,812.213,0.255553333,5.555091496,5.555091496,
2020-05-12 18:52:48,5.589267836,20.35166667,812.2703333,0.253180471,5.589267836,5.589267836,
2020-05-12 18:55:48,5.672010554,20.56046512,812.2697674,0.253801119,5.672010554,5.672010554,
2020-05-12 18:57:38,5.704687932,20.63355482,812.2332226,0.256035529,5.704687932,5.704687932,
2020-05-12 19:01:29,5.715480461,20.62202381,812.2,0.25497097,5.715480461,5.715480461,
2020-05-12 19:05:03,5.722975272,20.50598007,812.2,0.249928016,5.722975272,5.722975272,
2020-05-12 19:08:50,5.716379838,20.65681063,812.2,0.244926039,5.716379838,5.716379838,
2020-05-12 19:12:01,5.703788555,20.65813953,812.1581395,0.240443937,5.703788555,5.703788555,
2020-05-12 19:14:14,5.729270914,20.61395349,812.1139535,0.237224686,5.729270914,5.729270914,
2020-05-12 19:18:11,5.73736531,20.795,812.035,0.250782931,5.73736531,5.73736531,
2020-05-12 19:21:18,5.707086272,20.76378738,812.0,0.259270648,5.707086272,5.707086272,
2020-05-12 19:22:44,5.716979423,20.62093023,812.0,0.259941574,5.716979423,5.716979423,
2020-05-12 19:24:59,5.722075895,20.4027972,812.0,0.260960777,5.722075895,5.722075895,
2020-05-12 19:27:04,5.712482536,20.57762238,812.0,0.259811177,5.712482536,5.712482536,
2020-05-12 19:29:13,5.738264688,20.75804196,812.0,0.25862479,5.738264688,5.738264688,
2020-05-12 19:31:46,5.755952443,20.92259136,811.9591362,0.252009037,5.755952443,5.755952443,
2020-05-12 19:34:19,5.766445179,21.07508306,811.9083056,0.244122885,5.766445179,5.766445179,
2020-05-12 19:37:06,5.769143311,21.19466667,811.9,0.240611899,5.769143311,5.769143311,
2020-05-12 19:40:01,5.744260537,21.27740864,811.8943522,0.23731457,5.744260537,5.744260537,
2020-05-12 19:43:03,5.749357009,21.03554817,811.833887,0.22848737,5.749357009,5.749357009,
2020-05-12 19:47:02,5.773340405,21.03387622,811.8446254,0.21078308,5.773340405,5.773340405,
2020-05-12 19:51:09,5.684302045,21.14883721,811.8744186,0.192636264,5.684302045,5.684302045,
2020-05-12 19:54:42,5.671410969,21.00730897,811.8036545,0.186227614,5.671410969,5.671410969,
2020-05-12 19:58:33,5.752055141,21.43853821,811.8730897,0.197585354,5.752055141,5.752055141,
2020-05-12 20:00:14,5.786231481,21.60664452,811.9,0.202827188,5.786231481,5.786231481,
2020-05-12 20:02:24,-11.30613572,21.64983389,811.9,0.20892592,,5.7862314810000015,5.842454699593875
2020-05-12 20:04:55,-11.28035357,21.7,811.9,0.21600983,,5.812013631000001,5.868707357189352
2020-05-12 20:08:04,5.763447254,21.7,811.837,0.209174775,,5.820607681000001,5.855607633363098
2020-05-12 20:09:54,-3.877878195,21.7,811.8003333,0.2051967,,5.829201731000002,5.847983455604606
2020-05-12 20:12:48,-11.25457142,21.81495017,811.8,0.20287427,,5.837795781000002,5.863821268868328
2020-05-12 20:16:44,-11.20000919,21.9,811.8,0.20500331,,5.8923580110000024,5.884719758267293
2020-05-12 20:18:02,-11.19851023,21.9,811.8,0.207762641,,5.893856971000002,5.891312965576669
2020-05-12 20:20:31,-11.22848947,21.9,811.8,0.210796582,,5.863877731000002,5.898562332172202
2020-05-12 20:24:15,-11.2155984,21.9,811.8,0.203982342,,5.8767688010000025,5.882280234455094
2020-05-12 20:28:24,-11.23658387,22.312,811.8,0.198684732,,5.855783331000001,5.946215471380608
2020-05-12 20:31:06,-11.22639093,22.45481728,811.8,0.199095195,,5.865976271000001,5.973746897006766
2020-05-12 20:33:56,-11.20240753,22.34186047,811.8,0.204672503,,5.8899596710000015,5.966074040073263
2020-05-12 20:39:07,-11.19311396,22.13521595,811.8,0.20882251,,5.899253241000002,5.937573606864152
2020-05-12 20:42:09,-11.16103617,22.05714286,811.7571429,0.210480081,,5.931331031000003,5.929218663609963
2020-05-12 20:46:31,-11.17782455,21.88039867,811.6700997,0.215594896,,5.914542651000001,5.913047834917069
2020-05-12 20:48:53,-11.16163575,21.69169435,811.6229236,0.221114433,,5.9307314510000015,5.893575277567261
2020-05-12 20:52:15,-11.12865858,21.733,811.5556667,0.225618932,,5.963708621000002,5.915467918764769
2020-05-12 20:57:28,-11.12326232,21.9,811.5,0.231998981,,5.969104881000002,5.964614818003387
2020-05-12 21:02:07,-11.07499573,21.94119601,811.417608,0.235751813,,6.017371471000002,5.985467507458752
2020-05-12 21:07:12,-11.03422396,22.21262458,811.3425249,0.234048439,,6.058143241000002,6.035709767279949
2020-05-12 21:10:36,-11.09538162,22.48966667,811.3793333,0.231172445,,5.996985581000002,6.078453325859491
2020-05-12 21:12:06,-11.08698743,22.45966667,811.3193333,0.226195979,,6.005379771000001,6.064063452192425
2020-05-12 21:14:40,-11.06870009,22.40833333,811.2166667,0.217680693,,6.023667111000002,6.039440775450808
2020-05-12 21:17:31,-11.05820736,22.49700997,811.248505,0.218880029,,6.034159841000001,6.057158645946869
2020-05-12 21:20:53,-11.06420321,22.55315615,811.3,0.224091162,,6.028163991000001,6.077406316996557
2020-05-12 21:23:54,-11.03422396,22.37275748,811.3,0.233604446,,6.058143241000002,6.06660029128733
2020-05-12 21:27:54,-10.98176028,22.35548173,811.3,0.233831254,,6.110606921000002,6.063930557733881
2020-05-12 21:30:09,-10.9610746,22.40033223,811.3,0.230929935,,6.131292601000002,6.065336079173193
2020-05-12 21:31:57,-10.93679141,22.43621262,811.3,0.23042883,,6.155575791000002,6.070809124246251
2020-05-12 21:35:19,-10.90681217,22.50333333,811.2933333,0.229715058,,6.185555031000002,6.081923819487622
2020-05-12 21:38:38,-10.84655388,22.56966667,811.1606667,0.233238988,,6.245813321000002,6.1094820119561515
2020-05-12 21:42:05,-10.84865243,22.6,811.1,0.235506283,,6.243714771000002,6.123651103337212
2020-05-12 21:45:10,-10.91940345,22.6,811.1,0.236552248,,6.172963751000001,6.126150355541226
2020-05-12 21:47:19,-10.905613,22.6,811.0571429,0.2343781,,6.186754201000001,6.123154109497333
2020-05-12 21:50:53,-10.84415554,22.6,811.0,0.232187099,,6.248211661000003,6.1208505036131085
