time,cablecal,temp,pressure,humid
20-02-20 15:16:54,3.352295621,-3.8,888.9229236,0.527559181
20-02-20 15:18:10,3.357991678,-3.8,888.9734219,0.525408255
20-02-20 15:19:34,3.356792508,-3.8,888.9853821,0.519470438
20-02-20 15:21:26,3.358891055,-3.8,888.9481728,0.50723762
20-02-20 15:24:41,3.120855843,-3.733774834,888.9165563,0.492931896
20-02-20 15:26:04,3.279146261,-3.62384106,888.9440397,0.495474031
20-02-20 15:27:54,3.324414922,-3.478145695,888.9804636,0.498843126
20-02-20 15:29:52,3.337605791,-3.321594684,889.0196013,0.497763013
20-02-20 15:31:34,3.355593338,-3.186046512,889.0534884,0.492771629
20-02-20 15:33:57,3.353794583,-2.997009967,889.1009967,0.485737771
20-02-20 15:36:48,3.302829865,-2.826578073,889.1578073,0.475310254
20-02-20 15:38:51,3.27045228,-2.703986711,889.1986711,0.46780976
20-02-20 15:42:35,3.253064317,-2.626910299,889.2730897,0.465035888
20-02-20 15:46:17,3.227581959,-2.459468439,889.3,0.462786885
20-02-20 15:49:33,3.293836092,-2.252159468,889.3119601,0.460555437
20-02-20 15:52:43,3.416451207,-1.999667774,889.3750831,0.456668931
20-02-20 15:53:58,3.428442905,-1.9,889.4,0.455134784
20-02-20 15:55:32,3.458721944,-1.743853821,889.3687708,0.451102923
20-02-20 15:57:37,3.443732321,-1.536212625,889.3272425,0.445741406
20-02-20 15:59:28,3.45092734,-1.371096346,889.3096346,0.44129595
20-02-20 16:02:05,3.246468883,-1.21461794,889.361794,0.43627032
20-02-20 16:03:23,3.414652452,-1.136877076,889.3877076,0.433773511
20-02-20 16:05:32,3.445830868,-0.855481728,889.4,0.427104337
20-02-20 16:08:33,3.477009284,-0.374418605,889.4,0.416313609
20-02-20 16:10:47,3.455124434,-0.053488372,889.4,0.409655197
20-02-20 16:13:02,3.494397246,0.260465116,889.4,0.403301119
20-02-20 16:16:37,3.27285062,0.811960133,889.451495,0.388907262
20-02-20 16:19:05,3.325614092,1.203311258,889.5,0.377920983
20-02-20 16:21:25,3.331609941,1.435099338,889.5,0.371743241
20-02-20 16:22:59,3.34240247,1.590728477,889.5,0.367595329
20-02-20 16:24:46,3.356192923,1.75448505,889.5,0.362512376
20-02-20 16:26:54,3.365786282,1.924584718,889.5,0.355735901
20-02-20 16:28:00,3.382874452,2.012292359,889.5,0.352241781
20-02-20 16:29:35,3.389469886,2.157807309,889.5,0.347342223
20-02-20 16:31:05,3.399063244,2.337209302,889.5,0.342980518
20-02-20 16:32:53,3.417350584,2.552491694,889.5,0.337746471
20-02-20 16:36:06,3.307326752,2.818604651,889.5,0.344412859
20-02-20 16:37:15,3.507288322,2.887375415,889.5,0.35035769
20-02-20 16:39:04,3.5558547,2.996013289,889.5,0.3597488
20-02-20 16:41:02,3.582536229,3.075747508,889.5,0.353954697
20-02-20 16:42:44,3.597226059,3.143521595,889.5,0.348462149
