time,cablecal,temp,pressure,humid
12-05-20 19:47:02,5.773340405,21.03387622,811.8446254,0.21078308
12-05-20 19:51:09,5.684302045,21.14883721,811.8744186,0.192636264
12-05-20 19:54:42,5.671410969,21.00730897,811.8036545,0.186227614
12-05-20 19:58:33,5.752055141,21.43853821,811.8730897,0.197585354
12-05-20 20:00:14,5.786231481,21.60664452,811.9,0.202827188
12-05-20 20:02:24,-11.30613572,21.64983389,811.9,0.20892592
12-05-20 20:04:55,-11.28035357,21.7,811.9,0.21600983
12-05-20 20:08:04,5.763447254,21.7,811.837,0.209174775
12-05-20 20:09:54,-3.877878195,21.7,811.8003333,0.2051967
12-05-20 20:12:48,-11.25457142,21.81495017,811.8,0.20287427
12-05-20 20:16:44,-11.20000919,21.9,811.8,0.20500331
12-05-20 20:18:02,-11.19851023,21.9,811.8,0.207762641
12-05-20 20:20:31,-11.22848947,21.9,811.8,0.210796582
12-05-20 20:24:15,-11.2155984,21.9,811.8,0.203982342
12-05-20 20:28:24,-11.23658387,22.312,811.8,0.198684732
12-05-20 20:31:06,-11.22639093,22.45481728,811.8,0.199095195
12-05-20 20:33:56,-11.20240753,22.34186047,811.8,0.204672503
12-05-20 20:39:07,-11.19311396,22.13521595,811.8,0.20882251
12-05-20 20:42:09,-11.16103617,22.05714286,811.7571429,0.210480081
12-05-20 20:46:31,-11.17782455,21.88039867,811.6700997,0.215594896
12-05-20 20:48:53,-11.16163575,21.69169435,811.6229236,0.221114433
12-05-20 20:52:15,-11.12865858,21.733,811.5556667,0.225618932
12-05-20 20:57:28,-11.12326232,21.9,811.5,0.231998981
12-05-20 21:02:07,-11.07499573,21.94119601,811.417608,0.235751813
12-05-20 21:07:12,-11.03422396,22.21262458,811.3425249,0.234048439
12-05-20 21:10:36,-11.09538162,22.48966667,811.3793333,0.231172445
12-05-20 21:12:06,-11.08698743,22.45966667,811.3193333,0.226195979
12-05-20 21:14:40,-11.06870009,22.40833333,811.2166667,0.217680693
12-05-20 21:17:31,-11.05820736,22.49700997,811.248505,0.218880029
12-05-20 21:20:53,-11.06420321,22.55315615,811.3,0.224091162
12-05-20 21:23:54,-11.03422396,22.37275748,811.3,0.233604446
12-05-20 21:27:54,-10.98176028,22.35548173,811.3,0.233831254
12-05-20 21:30:09,-10.9610746,22.40033223,811.3,0.230929935
12-05-20 21:31:57,-10.93679141,22.43621262,811.3,0.23042883
12-05-20 21:35:19,-10.90681217,22.50333333,811.2933333,0.229715058
12-05-20 21:38:38,-10.84655388,22.56966667,811.1606667,0.233238988
12-05-20 21:42:05,-10.84865243,22.6,811.1,0.235506283
12-05-20 21:45:10,-10.91940345,22.6,811.1,0.236552248
12-05-20 21:47:19,-10.905613,22.6,811.0571429,0.2343781
12-05-20 21:50:53,-10.84415554,22.6,811,0.232187099
12-05-20 21:54:50,-10.85464828,22.6,811,0.236181463
12-05-20 21:58:10,-10.80158501,22.71866667,811.0593333,0.236877365
12-05-20 22:00:01,-10.77370431,22.79266667,811.0963333,0.237080106
12-05-20 22:02:12,-10.77790141,22.56079734,811.0202658,0.239898454
12-05-20 22:04:42,-10.76381116,22.26179402,810.920598,0.243396274
12-05-20 22:08:09,-10.74072714,22.43388704,810.9,0.239694652
12-05-20 22:10:10,-10.71884229,22.59468439,810.9,0.236652805
12-05-20 22:14:04,-10.68016907,22.37076412,810.9,0.233334163
12-05-20 22:16:57,-10.66517944,22.36777409,810.8322259,0.22916469
12-05-20 22:18:57,-10.64269501,22.44750831,810.7524917,0.225428143
12-05-20 22:23:07,-10.5755415,22.443,810.757,0.219166402
12-05-20 22:28:07,-10.51228529,22.51362126,810.8,0.215706551
12-05-20 22:31:47,-10.54466288,22.510299,810.8,0.215017701
12-05-20 22:35:35,-10.49309857,22.31694352,810.7943522,0.214152347
12-05-20 22:39:13,-10.54915976,22.53421927,810.7219269,0.210239304
12-05-20 22:41:40,-10.51708197,22.6,810.673,0.209469206
12-05-20 22:46:18,-10.49549691,22.54119601,810.6,0.211656672
12-05-20 22:51:44,-10.44123448,22.43953488,810.572093,0.217292608
12-05-20 22:55:44,-10.38397412,22.81528239,810.5,0.220714807
12-05-20 22:58:50,-10.37378118,22.93887043,810.5,0.22204049
12-05-20 23:02:00,-10.38427391,22.83666667,810.5326667,0.222257107
12-05-20 23:06:18,-10.37797827,22.51860465,810.5813953,0.221402044
12-05-20 23:09:34,-10.36718574,22.58372093,810.5162791,0.221577098
12-05-20 23:13:36,-10.39356748,22.21528239,810.5,0.226894249
12-05-20 23:17:09,-10.49100003,21.75581395,810.4651163,0.238340092
12-05-20 23:19:22,-10.50059338,21.44651163,810.4209302,0.24910034
12-05-20 23:22:48,-10.48110688,21.3,810.4,0.256839452
12-05-20 23:26:16,-10.48080708,21.41666667,810.4,0.257650112
12-05-20 23:29:22,-10.43853635,21.85066667,810.4,0.249805969
12-05-20 23:33:12,-10.52877388,22,810.3448505,0.248092771
12-05-20 23:35:35,-10.56414939,22.00265781,810.3053156,0.248854399
12-05-20 23:38:43,-10.45472514,22.06511628,810.4302326,0.247911377
12-05-20 23:41:52,-10.43343987,22.07209302,810.444186,0.251913197
12-05-20 23:46:44,-10.38667225,21.9,810.3,0.267693796
12-05-20 23:51:53,-10.36448761,21.62790698,810.327907,0.282848164
12-05-20 23:55:51,-10.48230604,21.67906977,810.3930233,0.291329096
12-05-20 23:58:02,-10.49699588,21.54850498,810.3495017,0.297363197
13-05-20 0:00:45,-10.50419089,21.4,810.2953488,0.304529284
13-05-20 0:03:40,-10.53446993,21.4,810.2372093,0.308315183
13-05-20 0:06:08,-10.53387035,21.424,810.2,0.310545754
13-05-20 0:09:53,-10.52217844,21.574,810.2,0.309343229
13-05-20 0:13:58,-10.54346371,21.32624585,810.2,0.315905852
13-05-20 0:19:03,-10.48200625,21.13023256,810.1302326,0.32356873
13-05-20 0:21:34,-10.47391186,21.06013289,810.1199336,0.327735072
13-05-20 0:25:06,-10.46521787,20.9192691,810.1903654,0.335504444
13-05-20 0:27:43,-10.48080708,20.772,810.1573333,0.341303019
13-05-20 0:30:22,-10.48710272,20.613,810.1043333,0.34718575
13-05-20 0:32:53,-10.4921992,20.50830565,810.1,0.350774782
13-05-20 0:35:11,-10.49429774,20.4166113,810.1,0.353882836
13-05-20 0:38:24,-10.48500418,20.28837209,810.044186,0.355505017
13-05-20 0:41:17,-10.53087242,20.18671096,810.013289,0.356971287
13-05-20 0:44:28,-10.50748861,20.12325581,810.0767442,0.359968997
13-05-20 0:48:38,-10.41125523,19.98039867,810.1,0.36528714
13-05-20 0:51:53,-10.46132057,19.85066667,810.1,0.371199908
13-05-20 0:54:49,-10.47091393,19.73333333,810.1,0.378516568
13-05-20 0:57:57,-10.45562452,19.74584718,810.1458472,0.380730075
13-05-20 0:59:56,-10.48200625,19.78538206,810.1853821,0.380846411
